BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE,PRICE_LOG,SQFT_LOG,PRICE_PER_SQFT,PRICE_PER_SQFT_LOG,BEDS_PER_SQFT,BATH_PER_SQFT,DIST_TO_MANHATTAN,DIST_TO_JFK_AIRPORT,DIST_TO_LAGUARDIA_AIRPORT,DIST_TO_TIMES_SQUARE,LOCALITY_GROUPED,SUBLOCALITY_GROUPED,BEDS_TIMES_BATH,SQFT_TIMES_DISTANCE
Brokered by Keller Williams Rlty Landmark,Co-op for sale,293000,1,1.0,649.0,35-11 85th St Unit 2C,"Jackson Heights, NY 11372","35-11 85th St Unit 2CJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,3511,"3511 85th St Apt 2l, Jackson Heights, NY 11372, USA",40.7520799,-73.88188,12.587931300962664,6.476972362889683,451.4637904468413,6.114707738826168,0.0015408320493066,0.0015408320493066,0.0945532072645348,0.1517974790436569,0.0260409631928232,0.1037889781432084,Queens County,Queens,1.0,61.36503151468311
Brokered by John Savoretti Realty,Multi-family home for sale,799000,6,4.0,2200.0,62-14 Hillmeyer Rd,"Arverne, NY 11692","62-14 Hillmeyer RdArverne, NY 11692",United States,New York,Queens County,Queens,Hillmeyer Road,"6214 Hillmeyer Rd, Arverne, NY 11692, USA",40.598207,-73.7911759,13.591117476312084,7.696667081526462,363.1818181818182,5.897653243427393,0.0027272727272727,0.0018181818181818,0.2580583229229533,0.0450331634443996,0.196954359661846,0.2515862847808109,New York,Queens County,24.0,567.7283104304972
Brokered by Corcoran Williamsburg Bedford,For sale,989000,7,3.0,2184.207862,1408 Remsen Ave,"Brooklyn, NY 11236","1408 Remsen AveBrooklyn, NY 11236",United States,New York,Kings County,Brooklyn,Remsen Avenue,"1408 Remsen Ave, Brooklyn, NY 11236, USA",40.6360957,-73.9018295,13.804450621726684,7.6894662343551055,452.7957330463999,6.117647169583157,0.0032048231863749,0.0013734956513035,0.1625500860926823,0.1238389030504654,0.1435281574073196,0.1478560479951376,New York,Kings County,21.0,355.04317601241365
Brokered by E Realty International Corp,Co-op for sale,378000,2,1.0,2184.207862,150-10 Melbourne Ave Unit 368A,"Flushing, NY 11367","150-10 Melbourne Ave Unit 368AFlushing, NY 11367",New York,Queens County,Queens,Flushing,15010,"15010 Melbourne Ave # 368b, Flushing, NY 11367, USA",40.7341999,-73.81974,12.84265212010087,7.6894662343551055,173.06045206424588,5.159402664532796,0.0009156637675356,0.0004578318837678,0.1591582589123473,0.1018051129364822,0.0690466953590808,0.1674599126955823,Queens County,Queens,2.0,347.6347204185806
Brokered by COMPASS,Co-op for sale,749000,2,1.0,1000.0,402 E 74th St Apt 4B,"Manhattan, NY 10021","402 E 74th St Apt 4BManhattan, NY 10021",New York,New York County,New York,Manhattan,402,"402 E 74th St #4b, New York, NY 10021, USA",40.7686208,-73.9544906,13.52649559761195,6.90875477931522,749.0,6.620073206530356,0.002,0.001,0.022109981478956,0.2175413291331135,0.0809152756962532,0.0327778016498984,New York County,New York,2.0,22.10998147895609
Brokered by E Realty International Corp,Condo for sale,688000,3,2.0,982.0,844 50th St Apt 5A,"Brooklyn, NY 11220","844 50th St Apt 5ABrooklyn, NY 11220",New York,Kings County,Brooklyn,Sunset Park,844,"844 50th St #5a, Brooklyn, NY 11220, USA",40.6403284,-74.0028134,13.441545570402797,6.890609120147166,700.6109979633401,6.553379116481493,0.0030549898167006,0.0020366598778004,0.1462297398825517,0.2247155004580669,0.1877357023746911,0.1189384684032884,Kings County,Brooklyn,6.0,143.59760456466583
Brokered by Corcoran East Side,Condo for sale,3795000,3,3.0,1981.0,200 E 62nd St Apt 19A,"New York, NY 10065","200 E 62nd St Apt 19ANew York, NY 10065",New York,New York County,New York,Manhattan,200,"200 E 62nd St #19a, New York, NY 10065, USA",40.7630942,-73.9649721,15.149195232316444,7.591861714889934,1915.699141847552,7.558359788552382,0.0015143866733972,0.0015143866733972,0.0209527748054996,0.2230583083232946,0.0920137114350374,0.0211505449587035,New York County,New York,9.0,41.50744688969481
Brokered by Corcoran Park Avenue South,House for sale,395000,3,1.0,430.0,56 Pine St Apt 10E,"New York, NY 10005","56 Pine St Apt 10ENew York, NY 10005",New York,New York County,New York,Manhattan,56,"56 Pine St #10e, New York, NY 10005, USA",40.7068323,-74.0083798,12.886643575525625,6.066108090103747,918.6046511627908,6.823943850687013,0.0069767441860465,0.0023255813953488,0.0848475078675243,0.239422782189441,0.151550035405244,0.0560501451499457,New York County,New York,3.0,36.48442838303546
Brokered by Olam Realty Group,Co-op for sale,499000,2,1.0,2184.207862,67-66 108th St Unit B47,"Forest Hills, NY 11375","67-66 108th St Unit B47Forest Hills, NY 11375",United States,New York,Queens County,Queens,108th Street,"67-66 108th St, Forest Hills, NY 11375, USA",40.7272034,-73.8471901,13.120363378739665,7.6894662343551055,228.45811000015527,5.435720485608038,0.0009156637675356,0.0004578318837678,0.1360253108416489,0.1102399022567211,0.0564670062033498,0.1416970677521909,New York,Queens County,2.0,297.10755337132343
Brokered by RE MAX Real Estate Professionals,Condo for sale,565000,1,1.0,804.0,1721 W 6th St Apt 4B,"Brooklyn, NY 11223","1721 W 6th St Apt 4BBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,1721,"1721 W 6th St #4b, Brooklyn, NY 11223, USA",40.6053887,-73.9787595,13.244582780038517,6.690842277418564,702.7363184079602,6.556403738281562,0.0012437810945273,0.0012437810945273,0.1778720106929122,0.203847630371168,0.2009743239021831,0.1527600838830001,Kings County,Brooklyn,1.0,143.00909659710146
Brokered by Winzone Realty Inc,Co-op for sale,460000,1,1.0,950.0,7423 Ridge Blvd Apt 1D,"Brooklyn, NY 11209","7423 Ridge Blvd Apt 1DBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7423,"7423 Ridge Blvd #1d, Brooklyn, NY 11209, USA",40.6323374,-74.0301041,13.03898394237596,6.85751406254539,484.2105263157895,6.184582871632154,0.0010526315789473,0.0010526315789473,0.161861220048444,0.2521634283863819,0.2127600417267595,0.1333439716506577,Kings County,Brooklyn,1.0,153.76815904602185
Brokered by Exp Realty,Townhouse for sale,650000,3,2.0,1912.0,1077 Adee Ave,"Bronx, NY 10469","1077 Adee AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Adee Avenue,"1077 Adee Ave, Bronx, NY 10469, USA",40.8697126,-73.8565137,13.384729180332174,7.556427969440253,339.9581589958159,5.831759768863111,0.0015690376569037,0.0010460251046025,0.1437173959075621,0.2414974620704101,0.0944454837800645,0.1706375415506548,New York,Bronx County,6.0,274.7876609752588
"Brokered by Kremer Realty Ii, Inc",Multi-family home for sale,650000,6,2.3738608579684373,2184.207862,3106 Mickle Ave,"Bronx, NY 10469","3106 Mickle AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Mickle Avenue,"3106 Mickle Ave, Bronx, NY 10469, USA",40.8719262,-73.8423808,13.384729180332174,7.6894662343551055,297.59072444910004,5.69907382115677,0.002746991302607,0.0010868291884064,0.1564751740535179,0.2394169279208948,0.1001486519883295,0.1829269921446232,New York,Bronx County,14.243165147810624,341.7743053755123
Brokered by Tapestry Real Estate of Queens,Multi-family home for sale,1399000,4,3.0,2283.0,31-53 45 St,"Astoria, NY 11103","31-53 45 StAstoria, NY 11103",United States,New York,Queens County,Queens,45th Street,"31-53 45th St, Long Island City, NY 11103, USA",40.7580197,-73.9140215,14.151268968443643,7.7336835707759,612.7901883486641,6.419653156962832,0.0017520805957074,0.0013140604467805,0.062437186918847,0.1791595449043724,0.0442513976088968,0.0714785027147301,New York,Queens County,12.0,142.54409773572775
"Brokered by Rising Star Realty and Property Management, Inc.",Condo for sale,735000,2,2.0,832.0,1370 Bushwick Ave Apt 2A,"Brooklyn, NY 11207","1370 Bushwick Ave Apt 2ABrooklyn, NY 11207",New York,Kings County,Brooklyn,Bushwick,1370,"1370 Bushwick Ave #2a, Brooklyn, NY 11207, USA",40.6850765,-73.9107349,13.507627138738266,6.725033642166843,883.4134615384615,6.784924669964762,0.0024038461538461,0.0024038461538461,0.1151721966025634,0.1396724691922492,0.098898978914139,0.1044397291755459,Kings County,Brooklyn,4.0,95.8232675733328
"Brokered by Tom Crimmins Realty, Ltd.",Condo for sale,240000,1,1.0,800.0,1100 Clove Rd Apt 2K,"Staten Island, NY 10301","1100 Clove Rd Apt 2KStaten Island, NY 10301",New York,Richmond County,Staten Island,Castleton Corners,1100,"1100 Clove Rd #2c, Staten Island, NY 10301, USA",40.6189484,-74.1071576,12.388398368982116,6.68586094706836,300.0,5.707110264748875,0.00125,0.00125,0.2131436529205556,0.3298158548953024,0.2816223968016718,0.1847590839453328,Richmond County,Staten Island,1.0,170.51492233644447
Brokered by RE MAX Edge,Pending,1188000,4,2.3738608579684373,3840.0,139 Atlantic Ave,"Staten Island, NY 10304","139 Atlantic AveStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Atlantic Avenue,"139 Atlantic Ave, Staten Island, NY 10304, USA",40.5929709,-74.0937822,13.987782620655215,8.253488028345904,309.375,5.737781243828331,0.0010416666666666,0.0006181929317626,0.2262199602679937,0.31936022498686,0.2865905254254843,0.1973819613937728,New York,Richmond County,9.495443431873747,868.6846474290959
Brokered by New York Realty Minimax,Multi-family home for sale,2198888,7,6.0,2184.207862,662 Seneca Ave,"Ridgewood, NY 11385","662 Seneca AveRidgewood, NY 11385",United States,New York,Queens County,Queens,Seneca Avenue,"662 Seneca Ave, Ridgewood, NY 11385, USA",40.7032697,-73.9088462,14.6034627907731,7.6894662343551055,1006.721035234512,6.915446659569343,0.0032048231863749,0.002746991302607,0.1012959681948359,0.1446886745136985,0.081459675499783,0.094187105234903,New York,Queens County,42.0,221.25145012006263
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,7195000,3,4.0,2184.207862,812 Fifth Ave Unit 10A,"Manhattan, NY 10065","812 Fifth Ave Unit 10AManhattan, NY 10065",New York,New York County,New York,Manhattan,812,"812 5th Ave #10a, New York, NY 10065, USA",40.7662872,-73.9711965,15.788897037289004,7.6894662343551055,3294.1004037096536,8.100191918007916,0.0013734956513035,0.0018313275350713,0.0168128003643025,0.230017517759178,0.0977741844051476,0.0165308135338185,New York County,New York,12.0,36.722650737946
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,2175000,2,2.0,1666.0,243 W 60th St Apt 4A,"New York, NY 10023","243 W 60th St Apt 4ANew York, NY 10023",New York,New York County,New York,Manhattan,243,"243 W 60th St #4a, New York, NY 10023, USA",40.771979,-73.9889567,14.59253968227493,7.418780882750794,1305.5222088835535,7.175124083578956,0.0012004801920768,0.0012004801920768,0.0209517788240078,0.2480676298429392,0.1150619794540824,0.0144000422183402,New York County,New York,4.0,34.90566352079708
Brokered by COMPASS,Condo for sale,500000,1,1.0,720.0,232 E 118th St Apt 5B,"Manhattan, NY 10035","232 E 118th St Apt 5BManhattan, NY 10035",New York,New York County,New York,Manhattan,232,"232 E 118th St #5b, New York, NY 10035, USA",40.7983883,-73.937888,13.122365377402328,6.580639137284949,694.4444444444445,6.544551129588482,0.0013888888888888,0.0013888888888888,0.0366527142363253,0.224073512358983,0.0674049225271477,0.0624349046679003,New York County,New York,1.0,26.38995425015425
Brokered by Hometime Estates LLC,Multi-family home for sale,988000,3,2.0,3061.0,251 Kelly Blvd,"Staten Island, NY 10314","251 Kelly BlvdStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Kelly Boulevard,"251 Kelly Blvd, Staten Island, NY 10314, USA",40.5838227,-74.1568196,13.80343898887524,8.026823576217629,322.7703364913427,5.780034426458217,0.0009800718719372,0.0006533812479581,0.2723344968957348,0.3830563606565729,0.3424408998928946,0.2443115576051461,New York,Richmond County,6.0,833.6158949978444
Brokered by EXP Realty,Co-op for sale,365000,2,1.0,2184.207862,83-40 Austin St Unit 3E,"Kew Gardens, NY 11415","83-40 Austin St Unit 3EKew Gardens, NY 11415",New York,Queens County,Queens,Jamaica,83-40,"83-40 Austin St #3e, Jamaica, NY 11415, USA",40.7083799,-73.8290102,12.807655372286902,7.6894662343551055,167.10863757526388,5.124610422647508,0.0009156637675356,0.0004578318837678,0.1606269982538714,0.0842114092510621,0.0819700323779962,0.1641682424467394,Queens County,Queens,2.0,350.8427524355663
"Brokered by BEN BAY REALTY, CO.",House for sale,1150000,3,2.3738608579684373,1376.0,2234 62nd St,"Brooklyn, NY 11204","2234 62nd StBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,62nd Street,"2234 62nd St, Brooklyn, NY 11204, USA",40.6149237,-73.9789281,13.955273369904273,7.227662498728654,835.7558139534884,6.729532288323632,0.0021802325581395,0.0017251895770119,0.1683537686281473,0.2025527954665252,0.1929928183412576,0.1432271534706361,New York,Kings County,7.121582573905312,231.6547856323308
Brokered by Oxford Property Group,Multi-family home for sale,2200000,6,4.0,3240.0,422 Jefferson St,"Brooklyn, NY 11237","422 Jefferson StBrooklyn, NY 11237",11237,United States,New York,Kings County,Jefferson Street,"422 Jefferson St, Brooklyn, NY 11237, USA",40.7070524,-73.9232543,14.603968372873895,8.083637203141548,679.0123456790124,6.522110953415657,0.0018518518518518,0.0012345679012345,0.0899000979657379,0.1593522792879052,0.0854673814636292,0.0804374608888839,United States,New York,24.0,291.2763174089908
Brokered by Keller Williams Realty Liberty,Pending,1399000,5,4.0,2184.207862,84-26 87th St,"Woodhaven, NY 11421","84-26 87th StWoodhaven, NY 11421",United States,New York,Queens County,Queens,87th Street,"84-26 87th St, Woodhaven, NY 11421, USA",40.6960034,-73.8584205,14.151268968443643,7.6894662343551055,640.5068053912169,6.463819792559384,0.0022891594188392,0.0018313275350713,0.1424957309950359,0.097179445829918,0.0823831336610189,0.1413958193576176,New York,Queens County,20.0,311.24029594079457
Brokered by Corcoran Brooklyn Heights,Condo for sale,1049000,3,1.0,897.0,85 N 3rd St Apt 504,"Brooklyn, NY 11249","85 N 3rd St Apt 504Brooklyn, NY 11249",New York,Kings County,Brooklyn,Williamsburg,85,"85 N 3rd St APT 504, Brooklyn, NY 11249, USA",40.7172132,-73.9622559,13.863348840666829,6.8001700683022,1169.453734671126,7.065146760025162,0.0033444816053511,0.0011148272017837,0.066491107217801,0.1991888788036447,0.1065439720446473,0.0469451939931013,Kings County,Brooklyn,3.0,59.64252317436754
Brokered by CENTURY 21 Galvez,Co-op for sale,340000,2,1.0,900.0,6035 Broadway Apt 6N,"Bronx, NY 10471","6035 Broadway Apt 6NBronx, NY 10471",New York,Bronx County,The Bronx,Fieldston,6035,"6035 Broadway #6b, Bronx, NY 10471, USA",40.8919476,-73.8973687,12.73670383776449,6.803505257608338,377.77777777777777,5.936949694801684,0.0022222222222222,0.0011111111111111,0.1315251340446006,0.2775774525883754,0.1173969608015948,0.1603405300772385,Bronx County,The Bronx,2.0,118.37262064014055
Brokered by Astor Brokerage Ltd,House for sale,849999,3,2.0,2184.207862,147-20 76th Rd,"Flushing, NY 11367","147-20 76th RdFlushing, NY 11367",United States,New York,Queens County,Queens,76th Road,"147-20 76th Rd, Flushing, NY 11367, USA",40.7226341,-73.8165656,13.652991628466498,7.6894662343551055,389.1566433707855,5.966548308152737,0.0013734956513035,0.0009156637675356,0.166035907942129,0.0899713187975513,0.0790158098494768,0.1725965769827703,New York,Queens County,6.0,362.6569355015065
Brokered by Sbny Re,Co-op for sale,425000,2,1.0,2184.207862,70-25 Yellowstone Blvd Unit 14X,"Forest Hills, NY 11375","70-25 Yellowstone Blvd Unit 14XForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,7025,"7025 Yellowstone Blvd Apt 14d, Forest Hills, NY 11375, USA",40.7226099,-73.8495,12.959846800844964,7.6894662343551055,194.57855060133463,5.275962092085295,0.0009156637675356,0.0004578318837678,0.1359041654917427,0.108209333414506,0.0595622779786754,0.1405292111199976,Queens County,Queens,2.0,296.8429467456137
Brokered by Exp Realty,Condo for sale,499000,3,2.0,1156.0,86-10 Dumont Ave Unit 5C,"Ozone Park, NY 11417","86-10 Dumont Ave Unit 5COzone Park, NY 11417",New York,Queens County,Queens,Ozone Park,86-10,"86-10 Dumont Ave #5c, Ozone Park, NY 11417, USA",40.6726721,-73.8496745,13.120363378739665,7.053585727193677,431.6608996539792,6.069954279510127,0.0025951557093425,0.0017301038062283,0.1642034355568027,0.0781480499351168,0.1070288983810402,0.1604039181836258,Queens County,Queens,6.0,189.8191715036639
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,388000,2,2.0,2184.207862,33-26 92 St Unit 3L,"Jackson Heights, NY 11372","33-26 92 St Unit 3LJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,33-26,"33-26 92nd St #3c, Queens, NY 11372, USA",40.7555541,-73.8760424,12.868763195921677,7.6894662343551055,177.63877090192435,5.185365727201047,0.0009156637675356,0.0009156637675356,0.0990643500184031,0.1504882489916431,0.0214433869659163,0.1094849241885374,Queens County,Queens,4.0,216.37713215411603
Brokered by COMPASS,Townhouse for sale,4400000,3,2.3738608579684373,2400.0,428 Clinton St,"Brooklyn, NY 11231","428 Clinton StBrooklyn, NY 11231",United States,New York,Kings County,Brooklyn,Clinton Street,"428 Clinton St, Brooklyn, NY 11231, USA",40.6819385,-73.9985074,15.29711532616119,7.783640596221253,1833.3333333333333,7.514436388391649,0.00125,0.0009891086908201,0.1047823610013114,0.2241225326847116,0.1565879278137655,0.0771656933942152,New York,Kings County,7.121582573905312,251.47766640314745
Brokered by Akcess24homes Inc,House for sale,749000,4,2.0,2184.207862,557 Drew St,"Brooklyn, NY 11208","557 Drew StBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Drew Street,"557 Drew St, Brooklyn, NY 11208, USA",40.6771904,-73.8625697,13.52649559761195,7.6894662343551055,342.9160809421168,5.840397676862914,0.0018313275350713,0.0009156637675356,0.1517148161856635,0.0917782710136223,0.1003626229741402,0.1471123723901294,New York,Kings County,8.0,331.37669429461107
Brokered by Douglas Elliman - 1995 Broadway,Condo for sale,499500,3,1.0,2184.207862,401 E 60th St Apt 5P,"New York, NY 10022","401 E 60th St Apt 5PNew York, NY 10022",New York,New York County,New York,Manhattan,401,"401 E 60th St #5b, New York, NY 10022, USA",40.7603031,-73.9610497,13.121364879070743,7.6894662343551055,228.6870259420392,5.43671762547921,0.0013734956513035,0.0004578318837678,0.0249545033951721,0.2182483231085713,0.0886177598436191,0.0245585308945771,New York County,New York,3.0,54.50582250804062
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,699000,1,1.0,700.0,12 W 72nd St Apt 7H,"New York, NY 10023","12 W 72nd St Apt 7HNew York, NY 10023",New York,New York County,New York,Manhattan,12,"12 W 72nd St #7h, New York, NY 10023, USA",40.776434,-73.9771489,13.457407451830088,6.55250788703459,998.5714285714286,6.907326615690583,0.0014285714285714,0.0014285714285714,0.008934481921747,0.2405860813663447,0.1031499526282568,0.0202374214565479,New York County,New York,1.0,6.254137345222951
