PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LATITUDE,LONGITUDE,PRICE_CAT,PRICE_LOG,SQFT_LOG,PRICE_PER_SQFT,BEDS_PER_SQFT,BATH_PER_SQFT,DIST_TO_MANHATTAN,LOCALITY_GROUPED,BEDS_TIMES_BATH,SQFT_TIMES_DISTANCE
2400000,5,4.0,3800.0,57 Mace St,"Staten Island, NY 10306",United States,New York,Richmond County,Staten Island,40.5752476,-74.1304878,5,14.690979711984754,8.24301946898925,1.782232805254571,0.0013157894736842105,0.0010526315789473684,0.26186871408131307,New York,20.0,995.1011135089897
275000,1,1.0,850.0,3202 Nostrand Ave Apt 6E,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,Madison,40.6056272,-73.943238,1,12.524530013005734,6.7464121285733745,1.8564727108739836,0.001176470588235294,0.001176470588235294,0.1796620944546706,Kings County,1.0,152.71278028647
1395000,3,3.0,1750.0,789 W End Ave Unit 1A2,"Manhattan, NY 10025",New York,New York County,New York,Manhattan,40.7971343,-73.9722076,4,14.148405690083225,7.467942332285852,1.894552081490506,0.0017142857142857142,0.0017142857142857142,0.01407042409631566,New York County,9.0,24.623242168552405
568000,2,1.0,550.0,1759 Bay Ridge Pkwy Unit 3E,"Brooklyn, NY 11204",New York,Kings County,Brooklyn,Bensonhurst,40.6141211,-73.9966616,2,13.249878458265119,6.311734809152915,2.099245113887058,0.0036363636363636364,0.0018181818181818182,0.17088640004333192,Kings County,2.0,93.98752002383256
1049000,3,2.0,2184.207862,20-46 41st St,"Astoria, NY 11105",United States,New York,Queens County,Queens,40.7751162,-73.902397,4,13.863348840666827,7.6894662343551055,1.8029013221656351,0.0013734956513035386,0.0009156637675356925,0.06926466538892921,New York,6.0,151.28842670129848
568000,2,1.0,550.0,1759 Bay Ridge Pkwy Unit 3E,"Brooklyn, NY 11204",New York,Kings County,Brooklyn,Bensonhurst,40.6141211,-73.9966616,2,13.249878458265119,6.311734809152915,2.099245113887058,0.0036363636363636364,0.0018181818181818182,0.17088640004333192,Kings County,2.0,93.98752002383256
1049000,3,2.0,2184.207862,20-46 41st St,"Astoria, NY 11105",United States,New York,Queens County,Queens,40.7751162,-73.902397,4,13.863348840666827,7.6894662343551055,1.8029013221656351,0.0013734956513035386,0.0009156637675356925,0.06926466538892921,New York,6.0,151.28842670129848
899000,4,2.0,1200.0,22-15 Whitestone Expy,"Whitestone, NY 11357",United States,New York,Queens County,Queens,40.7791608,-73.8257555,3,13.70903942580019,7.0909098220799835,1.9333258735165955,0.0033333333333333335,0.0016666666666666668,0.14549783461237129,New York,8.0,174.59740153484555
495000,1,1.0,2184.207862,257 W 86th St Unit 8C,"New York, NY 10024",New York,New York County,New York,Manhattan,40.7885633,-73.9767931,2,13.112315061750808,7.6894662343551055,1.7052308524572775,0.00045783188376784625,0.00045783188376784625,0.007818594151125343,New York County,1.0,17.077434814675193
535000,3,3.0,1328.0,1303 College Ave,"Bronx, NY 10456",United States,New York,Bronx County,The Bronx,40.8355073,-73.9119966,2,13.190023895035274,7.192182058713246,1.8339391004508447,0.002259036144578313,0.002259036144578313,0.07906685566563752,New York,9.0,105.00078432396663
799999,3,2.0,1596.0,364 Mosely Ave,"Staten Island, NY 10312",United States,New York,Richmond County,Staten Island,40.5419604,-74.1682869,3,13.592367006650065,7.3758821482150125,1.842812389557968,0.0018796992481203006,0.0012531328320802004,0.3114346686542288,New York,6.0,497.04973117214917
1989000,2,2.0,1274.0,406 W 45th St Apt 3D,"Manhattan, NY 10036",New York,New York County,New York,Manhattan,40.7603978,-73.9919328,5,14.503143060601191,7.150701457592526,2.0282126371255416,0.0015698587127158557,0.0015698587127158557,0.030744737446920693,New York County,4.0,39.16879550737696
699000,6,4.0,2223.0,873 Fox St,"Bronx, NY 10459",United States,New York,Bronx County,The Bronx,40.818678,-73.8954715,3,13.457407451830088,7.707062655370473,1.7461136691879144,0.002699055330634278,0.001799370220422852,0.08366958704481324,New York,24.0,185.99749200061984
369000,1,1.0,900.0,2400 Johnson Ave Apt 9C,"Bronx, NY 10463",10463,United States,New York,The Bronx,40.8763984,-73.9184692,1,12.818554633046093,6.803505257608338,1.884110344253963,0.0011111111111111111,0.0011111111111111111,0.10716869277545335,United States,1.0,96.45182349790801
599000,4,4.0,2100.0,22-63 Nameoke Ave,"Far Rockaway, NY 11691",United States,New York,Queens County,Queens,40.6083635,-73.7565424,2,13.303018546545275,7.650168700845001,1.738918325431946,0.0019047619047619048,0.0019047619047619048,0.2767864333199987,New York,16.0,581.2515099719973
169000,1,1.0,680.0,2821 Kings Hwy Apt 1N,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,Midwood,40.6150193,-73.9464928,1,12.037659911047468,6.523562306149512,1.8452586709718444,0.0014705882352941176,0.0014705882352941176,0.1698869254661136,Kings County,1.0,115.52310931695723
749000,3,2.0,1600.0,1243 Rhinelander Ave,"Bronx, NY 10461",United States,New York,Bronx County,The Bronx,40.8544909,-73.8490394,3,13.52649559761195,7.3783837129967145,1.8332599826416718,0.001875,0.00125,0.14149159973359135,New York,6.0,226.38655957374615
1099000,5,4.0,3500.0,310 Jefferson Blvd,"Staten Island, NY 10312",United States,New York,Richmond County,Staten Island,40.5457789,-74.1847061,4,13.909912143303451,8.160803920954665,1.7044781712726467,0.0014285714285714286,0.001142857142857143,0.31922744124279073,New York,20.0,1117.2960443497675
475000,2,2.0,1364.0,266 Corona Ave,"Staten Island, NY 10306",United States,New York,Richmond County,Staten Island,40.5634891,-74.1422664,2,13.07107218827772,7.21890970761906,1.8106712395200215,0.001466275659824047,0.001466275659824047,0.2783750358918162,New York,4.0,379.7035489564373
124900,1,1.0,676.0,3535 Kings College Pl Apt 3E,"Bronx, NY 10467",New York,Bronx County,The Bronx,Norwood,40.880833,-73.8758596,1,11.735276702486741,6.517671272912275,1.8005321549828788,0.0014792899408284023,0.0014792899408284023,0.13653399269471536,Bronx County,1.0,92.29697906162758
619000,3,2.0,1943.0,170 Russek Dr,"Staten Island, NY 10312",United States,New York,Richmond County,Staten Island,40.5478529,-74.1993422,2,13.335862167174314,7.572502985020384,1.7610903810212781,0.001544004117344313,0.001029336078229542,0.32770422865634685,New York,6.0,636.729316279282
599000,3,1.0,1008.0,14 Cascade St,"Staten Island, NY 10306",United States,New York,Richmond County,Staten Island,40.5819307,-74.1025463,2,13.303018546545275,6.9167150203536085,1.9233145369440383,0.002976190476190476,0.000992063492063492,0.24025182160845254,New York,3.0,242.17383618132015
689900,3,2.0,1486.0,72 Campus Rd,"Staten Island, NY 10301",United States,New York,Richmond County,Staten Island,40.6126021,-74.0930021,2,13.444303388018582,7.304515946460155,1.8405467914042726,0.002018842530282638,0.0013458950201884253,0.20953588110112048,New York,6.0,311.370319316265
249000,2,1.0,815.0,1718 Purdy St Apt Mb,"Bronx, NY 10462",United States,New York,Bronx County,The Bronx,40.840962,-73.854142,1,12.425212191503038,6.704414354964107,1.8532882267789903,0.00245398773006135,0.001226993865030675,0.13057789402498432,New York,2.0,106.42098363036222
509000,3,1.0,2184.207862,91-10 34th Ave Unit 5J,"Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,40.7544029,-73.876343,2,13.140205260167273,7.6894662343551055,1.708857918051487,0.0013734956513035386,0.00045783188376784625,0.09910284555656262,Queens County,3.0,216.46121441121588
549000,3,2.0,1150.0,51 Forest Ln,"Staten Island, NY 10307",United States,New York,Richmond County,Staten Island,40.5032035,-74.2388518,2,13.215855541983634,7.048386408721883,1.8750185894504794,0.0026086956521739132,0.0017391304347826088,0.3872719157846269,New York,6.0,445.36270315232093
1999000,6,4.0,3850.0,6140 Delafield Ave,"Bronx, NY 10471",United States,New York,Bronx County,The Bronx,40.9110703,-73.9017893,5,14.508158113732536,8.25608813381491,1.7572678341829568,0.0015584415584415584,0.001038961038961039,0.1455824266749911,New York,24.0,560.4923426987158
350000,3,2.3738608579684373,2184.207862,450 Cyrus Pl,"Bronx, NY 10458",United States,New York,Bronx County,The Bronx,40.8585142,-73.8918995,1,12.765691290604371,7.6894662343551055,1.6601531109623235,0.0013734956513035386,0.0010868291884064453,0.10943432213839961,New York,7.121582573905312,239.02730678733312
269000,1,1.0,2184.207862,21-57 33rd St Unit 5E,"Astoria, NY 11105",New York,Queens County,Queens,Astoria,40.7759232,-73.9087334,1,12.502470376049185,7.6894662343551055,1.6259217473627068,0.00045783188376784625,0.00045783188376784625,0.06287752041707052,Queens County,1.0,137.33757443803097
7500000,6,2.3738608579684373,2184.207862,5000 Iselin Ave,"Bronx, NY 10471",United States,New York,Bronx County,The Bronx,40.8982423,-73.904797,5,15.830413711839864,7.6894662343551055,2.058714250036305,0.0027469913026070773,0.0010868291884064453,0.13291767248296865,New York,14.243165147810624,290.3198252360412
2200000,3,4.0,1779.0,530 E 76th St Unit 27CD,"Manhattan, NY 10021",New York,New York County,New York,Manhattan,40.7685084,-73.9499965,5,14.603968372873895,7.484368643286131,1.9512625672139248,0.0016863406408094434,0.0022484541877459247,0.025739137569270175,New York County,12.0,45.78992573573164
479000,4,2.0,1800.0,140-27 183rd St,"Springfield Gardens, NY 11413",United States,New York,Queens County,Queens,40.6714818,-73.7606794,2,13.079457964073546,7.496097345175956,1.7448356607176012,0.0022222222222222222,0.0011111111111111111,0.23828039280561242,New York,8.0,428.90470705010233
329000,1,1.0,2184.207862,6 Burns St Apt 111,"Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,40.7193051,-73.8453248,1,12.703816069256568,7.6894662343551055,1.652106359801449,0.00045783188376784625,0.00045783188376784625,0.14111823142687366,Queens County,1.0,308.23155055411297
560000,3,2.3738608579684373,2184.207862,819 E 22nd St,"Brooklyn, NY 11210",United States,New York,Kings County,Brooklyn,40.632221,-73.955309,2,13.235693848424024,7.6894662343551055,1.7212760216423613,0.0013734956513035386,0.0010868291884064453,0.15171353440612587,New York,7.121582573905312,331.37389462166766
588000,4,3.0,2160.0,2546 Bailey Ave Unit 2FAM,"Bronx, NY 10463",New York,Bronx County,The Bronx,Fordham Manor,40.8678944,-73.9078533,2,13.28448392755959,7.6783263565068856,1.7301275448264644,0.001851851851851852,0.001388888888888889,0.1058437275999365,Bronx County,12.0,228.62245161586284
3300000,2,2.0,1652.0,303 E 77th St Ph C,"New York, NY 10075",United States,New York,New York County,New York,40.7720149,-73.9555341,5,15.009433329466965,7.410347097821024,2.0254696752167543,0.0012106537530266344,0.0012106537530266344,0.01919114026888339,New York,4.0,31.703763724195362
479000,4,2.0,1800.0,140-27 183rd St,"Springfield Gardens, NY 11413",United States,New York,Queens County,Queens,40.6714818,-73.7606794,2,13.079457964073546,7.496097345175956,1.7448356607176012,0.0022222222222222222,0.0011111111111111111,0.23828039280561242,New York,8.0,428.90470705010233
169999,2,1.0,2184.207862,112-30 Northern Blvd Unit 4G,"Corona, NY 11368",New York,Queens County,Queens,Corona,40.7579027,-73.8562374,1,12.043553716032399,7.6894662343551055,1.5662405359456604,0.0009156637675356925,0.00045783188376784625,0.1176915601309175,Queens County,2.0,257.06283092899577
439000,1,1.0,950.0,10 Bay Street Lndg Apt 5E,"Staten Island, NY 10301",New York,Richmond County,Staten Island,Mid Island,40.638118,-74.073964,2,12.992256969959042,6.85751406254539,1.8946015788608594,0.0010526315789473684,0.0010526315789473684,0.1777082440968939,Richmond County,1.0,168.8228318920492
758000,3,2.0,1760.0,83-12 Doran Ave,"Glendale, NY 11385",United States,New York,Queens County,Queens,40.708633,-73.865415,3,13.538439983884853,7.473637108496206,1.8114928230183984,0.0017045454545454545,0.0011363636363636363,0.12936692125114216,New York,6.0,227.6857814020102
448000,3,1.0,2184.207862,162-31 9th Ave Unit 6B,"Whitestone, NY 11357",New York,Queens County,Queens,Flushing,40.7932677,-73.7984822,2,13.012550743537489,7.6894662343551055,1.6922566985728906,0.0013734956513035386,0.00045783188376784625,0.17301682161030005,Queens County,3.0,377.9047020194689
588000,4,3.0,2160.0,2546 Bailey Ave Unit 2FAM,"Bronx, NY 10463",New York,Bronx County,The Bronx,Fordham Manor,40.8678944,-73.9078533,2,13.28448392755959,7.6783263565068856,1.7301275448264644,0.001851851851851852,0.001388888888888889,0.1058437275999365,Bronx County,12.0,228.62245161586284
2977000,4,4.0,2601.0,10 Carroll St,"Brooklyn, NY 11231",United States,New York,Kings County,Brooklyn,40.6834305,-74.005483,5,14.90642697590649,7.86403565907245,1.8955187415394652,0.0015378700499807767,0.0015378700499807767,0.10540082219437202,New York,16.0,274.1475385275616
385000,1,1.0,900.0,2500 Johnson Ave Apt 12M,"Bronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,40.876794,-73.9177034,1,12.861001210669146,6.803505257608338,1.8903492719854564,0.0011111111111111111,0.0011111111111111111,0.10789092569609428,Bronx County,1.0,97.10183312648485
1475000,5,4.0,1928.0,911 Hicksville Rd,"Far Rockaway, NY 11691",United States,New York,Queens County,Queens,40.5999698,-73.7455103,4,14.204169225721929,7.564757012905729,1.877676864106691,0.0025933609958506223,0.002074688796680498,0.2906415504330473,New York,20.0,560.3569092349152
978000,3,2.0,2184.207862,48-49 196th St,"Fresh Meadows, NY 11365",United States,New York,Queens County,Queens,40.7337126,-73.7765367,3,13.79326597151132,7.6894662343551055,1.7937871825076195,0.0013734956513035386,0.0009156637675356925,0.20083056452057,New York,6.0,438.6556979557273
2700000,3,3.0,1398.0,21 India St Apt 36F,"Brooklyn, NY 11222",New York,Kings County,Brooklyn,Greenpoint,40.7320824,-73.9610327,5,14.80876270134486,7.243512974665482,2.0444172258873814,0.002145922746781116,0.002145922746781116,0.052020856385196795,Kings County,9.0,72.72515722650512
349000,2,1.0,900.0,629 Kappock St Apt 4A,"Bronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,40.8802558,-73.9168342,1,12.762830066509972,6.803505257608338,1.8759197771233205,0.0022222222222222222,0.0011111111111111111,0.11133233889252715,Bronx County,2.0,100.19910500327444
790000,3,2.0,1596.0,25-23 120th St,"Flushing, NY 11354",United States,New York,Queens County,Queens,40.7761945,-73.8477672,3,13.579789490265188,7.3758821482150125,1.8411071675747344,0.0018796992481203006,0.0012531328320802004,0.12362581464276483,New York,6.0,197.30680016985266
750000,2,2.0,995.0,2 Bay Club Dr Apt 17P,"Queens, NY 11360",New York,Queens County,Queens,Flushing,40.7784107,-73.7810479,3,13.527829818844937,6.903747257584598,1.9594908843140204,0.0020100502512562816,0.0020100502512562816,0.1902099121205223,Queens County,4.0,189.2588625599197
1195000,3,3.0,995.0,3001 Henry Hudson West Parkway Pkwy W Unit 1FG,"Bronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,40.8830898,-73.9165737,4,13.993657580167481,6.903747257584598,2.026965509896638,0.003015075376884422,0.003015075376884422,0.113938548155267,Bronx County,9.0,113.36885541449065
1750000,3,3.0,995.0,285 Riverside Dr Apt 5B,"Manhattan, NY 10025",New York,New York County,New York,Manhattan,40.7989206,-73.9723967,4,14.375126917328105,6.903747257584598,2.0822209129303357,0.003015075376884422,0.003015075376884422,0.015865795764794684,New York County,9.0,15.786466785970712
874999,3,2.0,2868.0,93 St Stephens Pl,"Staten Island, NY 10306",United States,New York,Richmond County,Staten Island,40.5771798,-74.119431,3,13.681979165339751,7.9617188159813645,1.7184705314983302,0.0010460251046025104,0.000697350069735007,0.2537233890066908,New York,6.0,727.6786796711891
324900,1,1.0,900.0,251 Seaman Ave Apt 1C,"New York, NY 10034",New York,New York County,New York,Manhattan,40.8716437,-73.9178483,1,12.691275799522568,6.803505257608338,1.8654025122314641,0.0011111111111111111,0.0011111111111111111,0.1033750003752344,New York County,1.0,93.03750033771095
97500,2,1.0,791.0,1160 Colgate Ave Apt 1D,"Bronx, NY 10472",New York,Bronx County,The Bronx,East Bronx,40.8279037,-73.881623,1,11.487617913343598,6.674561391814426,1.7211045399075702,0.0025284450063211127,0.0012642225031605564,0.10015692917960645,Bronx County,2.0,79.2241309810687
2200000,2,2.0,2035.0,15 E 70th St Unit 1A,"Manhattan, NY 10021",New York,New York County,New York,Manhattan,40.7708684,-73.966733,5,14.603968372873895,7.618742377670413,1.9168476434741133,0.0009828009828009828,0.0009828009828009828,0.013021755932281769,New York County,4.0,26.4992733221934
999000,4,4.0,1798.0,25 Piedmont Ave,"Staten Island, NY 10305",United States,New York,Richmond County,Staten Island,40.6032357,-74.0737747,4,13.81451105863119,7.4949862339505335,1.8431669688804349,0.002224694104560623,0.002224694104560623,0.20705732417516773,New York,16.0,372.2890688669516
550000,2,2.0,995.0,3167 Wissman Ave,"Bronx, NY 10465",United States,New York,Bronx County,The Bronx,40.8209689,-73.8074205,2,13.217675375388819,6.903747257584598,1.9145653631609427,0.0020100502512562816,0.0020100502512562816,0.1681005003188765,New York,4.0,167.2599978172821
519999,3,2.0,1100.0,33-44 93rd St Unit 3S,"Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,40.7551143,-73.8752634,2,13.16158409055761,7.00397413672268,1.8791594362905826,0.0027272727272727275,0.0018181818181818182,0.09993513208101568,Queens County,6.0,109.92864528911724
729000,2,1.0,1100.0,1700 Carlton Ave,"Staten Island, NY 10309",United States,New York,Richmond County,Staten Island,40.5343207,-74.1998415,3,13.499430382731967,7.00397413672268,1.9273958068966628,0.0018181818181818182,0.0009090909090909091,0.3378876671776314,New York,2.0,371.67643389539455
