PRICE,BEDS,BATH,PROPERTYSQFT,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE,PRICE_CAT
179000,1,1.0,2184.207862,Kings County,Brooklyn,40.6192487,-73.9324,1
4950000,4,2.3738608579684373,3800.0,New York,Kings County,40.7140917,-73.9647828,5
595000,1,2.0,2184.207862,New York County,New York,40.761641,-73.9702246,2
689000,2,2.0,750.0,New York,Kings County,40.5817208,-73.9645608,2
980000,3,3.0,1574.0,Kings County,Brooklyn,40.6050673,-73.9776246,3
1089000,4,3.0,2184.207862,New York,Queens County,40.7099505,-73.7626558,4
449000,2,1.0,2184.207862,New York County,New York,40.7810674,-73.954925,2
1875000,3,2.0,2184.207862,New York County,New York,40.7760492,-73.9577296,4
925000,2,2.0,1033.0,New York County,New York,40.7958546,-73.9464985,3
1049000,4,4.0,2554.0,New York,Richmond County,40.5016233,-74.2417531,4
639000,1,1.0,2184.207862,New York County,New York,40.77172,-73.9467052,2
5995000,3,2.0,4200.0,New York County,New York,40.7190306,-74.0054491,5
475000,3,2.0,1204.0,New York,Richmond County,40.615479,-74.079293,2
799000,5,2.0,2184.207862,New York,Kings County,40.6437284,-73.9543625,3
325000,2,1.0,2184.207862,Queens County,Queens,40.7373584,-73.8574251,1
899000,2,1.0,1010.0,Kings County,Brooklyn,40.6756382,-73.9555242,3
225000,1,1.0,2184.207862,New York,Queens County,40.7577974,-73.7159601,1
579999,3,2.0,1152.0,New York,Richmond County,40.6219834,-74.073006,2
11000000,4,4.0,3452.0,New York,New York County,40.7450569,-74.0027927,5
540000,2,2.0,823.0,Queens County,Queens,40.7059564,-73.8319922,2
1995000,5,3.0,2400.0,New York,New York County,40.7779975,-73.9445342,5
1195000,1,1.0,713.0,New York County,New York,40.7147947,-74.0064392,4
1799000,7,2.0,4140.0,New York,Bronx County,40.8451935,-73.9036716,4
24500000,4,6.0,5427.0,New York County,New York,40.7677424,-73.9700367,5
549000,1,1.0,2184.207862,New York County,New York,40.7380264,-74.0053843,2
6500000,7,5.0,2184.207862,New York,New York County,40.7693076,-73.9621998,5
495000,2,2.0,1100.0,Kings County,Brooklyn,40.6123382,-74.0356075,2
899000,3,1.0,1050.0,New York,Richmond County,40.6141485,-74.1643422,3
750000,3,2.0,1750.0,New York County,New York,40.8368955,-73.9465033,3
567000,3,2.0,2184.207862,Queens County,Queens,40.7318958,-73.8599645,2
949900,4,2.0,1680.0,New York,Richmond County,40.6217558,-74.1413145,3
3000000,1,2.0,1600.0,Kings County,Brooklyn,40.7015519,-73.995867,5
990000,11,9.0,6240.0,New York,Kings County,40.6616708,-73.9171293,3
7188000,3,3.0,4108.0,New York County,New York,40.7150155,-74.0093372,5
550000,1,1.0,2184.207862,New York County,New York,40.7887084,-73.9700091,2
220000,1,1.0,590.0,Queens County,Queens,40.7130136,-73.8230375,1
879000,2,1.0,1000.0,New York County,New York,40.7615369,-73.9579786,3
815000,3,2.0,2184.207862,New York,Queens County,40.722658,-73.877617,3
1880000,3,4.0,3150.0,New York,Kings County,40.5805262,-74.0061062,5
1288000,3,2.3738608579684373,1692.0,New York,Kings County,40.6091787,-73.993115,4
749000,5,4.0,2184.207862,New York,Queens County,40.6785851,-73.8497745,3
1065000,2,2.0,2184.207862,New York,Manhattan,40.7850141,-73.9481639,4
569000,2,1.0,840.0,New York,Kings County,40.6656889,-73.8773179,2
410000,1,1.0,2184.207862,Kings County,Brooklyn,40.6249201,-74.0404698,1
349750,1,1.0,2184.207862,Kings County,Brooklyn,40.6585622,-73.9825211,1
399888,3,4.0,1613.0,New York,Bronx County,40.8865894,-73.8585038,1
499000,3,2.0,1266.0,Queens County,Queens,40.7379227,-73.8470718,2
1050000,4,2.0,2800.0,Kings County,Brooklyn,40.6408974,-73.9954451,4
199900,3,1.0,550.0,Queens County,Queens,40.7291499,-73.84944,1
199000,3,1.0,650.0,Kings County,Brooklyn,40.6449836,-73.9738362,1
14000000,5,2.3738608579684373,7200.0,New York,Kings County,40.6958593,-73.9925234,5
739900,4,2.0,2000.0,New York,Richmond County,40.6066581,-74.1639294,3
7500000,4,4.0,2811.0,New York County,New York,40.7127825,-74.0090376,5
279000,2,1.0,2184.207862,New York,Queens County,40.7408626,-73.7553116,1
1295000,3,4.0,2193.0,New York County,New York,40.7895034,-73.9769713,4
639000,2,2.0,800.0,Queens County,Queens,40.7603904,-73.8194905,2
338000,2,1.0,2184.207862,Queens County,Queens,40.7272797,-73.8163427,1
385000,2,1.0,910.0,Richmond County,Staten Island,40.5795495,-74.1077209,1
749000,3,3.0,1368.0,New York,Queens County,40.7088867,-73.7844919,3
19995000,11,11.0,11110.0,New York,New York County,40.7221603,-74.0078633,5
3950000,2,2.0,2184.207862,New York,Manhattan,40.7316673,-73.996478,5
685000,3,2.0,1100.0,New York,Richmond County,40.5351707,-74.1837439,2
1695000,5,3.0,2160.0,New York,Kings County,40.633504,-74.034181,4
849000,8,3.0,4428.0,New York,Bronx County,40.8751331,-73.8687602,3
2848000,6,2.3738608579684373,4443.0,New York,Queens County,40.7202893,-73.7786927,5
450000,2,1.0,1249.0,Queens County,Queens,40.5894946,-73.7896353,2
675000,1,1.0,2184.207862,New York County,New York,40.7443659,-74.0025913,2
4900000,4,2.3738608579684373,3100.0,New York,New York County,40.7742274,-73.9588396,5
425000,3,1.0,2184.207862,New York County,New York,40.7247015,-73.9835768,2
729000,2,2.0,950.0,Queens County,Queens,40.7650102,-73.8167757,3
1175000,3,2.3738608579684373,2184.207862,New York,Kings County,40.577735,-73.9632478,4
1990000,5,2.3738608579684373,2184.207862,New York,Queens County,40.7398861,-73.8305343,5
3950000,3,3.0,2184.207862,New York County,New York,40.7573949,-73.9606545,5
498888,1,1.0,750.0,Queens County,Queens,40.788818,-73.7867657,2
324900,2,2.0,1100.0,Bronx County,The Bronx,40.9057959,-73.90002,1
187000,4,1.0,1076.0,Bronx County,The Bronx,40.8224272,-73.8900397,1
475000,2,2.0,1150.0,Kings County,Brooklyn,40.5794182,-73.9709078,2
410000,2,1.0,2184.207862,Richmond County,Staten Island,40.5800127,-74.1614787,1
6250000,4,2.0,4500.0,New York,New York County,40.739891,-73.9882646,5
8900000,5,5.0,4297.0,New York,New York County,40.7779612,-73.9854593,5
630000,2,2.0,1450.0,New York,Richmond County,40.5604211,-74.1344639,2
1175000,7,2.3738608579684373,2184.207862,New York,Kings County,40.6260389,-73.9106991,4
759000,2,2.0,2184.207862,Bronx County,The Bronx,40.8890444,-73.9137075,3
2000000,3,2.0,2000.0,New York,Manhattan,40.7086444,-74.0161953,5
950000,6,2.0,2184.207862,New York,Queens County,40.7608129,-73.8669195,3
2800000,16,16.0,10720.0,New York,Kings County,40.6215159,-73.9961566,5
17500000,5,6.0,5499.0,New York,New York County,40.7143354,-74.0087443,5
3395000,2,2.0,1800.0,New York County,New York,40.7217139,-74.0103804,5
899000,2,1.0,2184.207862,New York County,New York,40.7412239,-73.9813712,3
1995000,9,3.0,3600.0,New York,Kings County,40.6950726,-73.9113766,5
2400000,5,4.0,3800.0,New York,Richmond County,40.5752476,-74.1304878,5
748800,3,2.0,1242.0,New York,Richmond County,40.5831679,-74.0887805,3
779000,4,2.0,2184.207862,New York,Queens County,40.6847739,-73.8261116,3
1098000,4,4.0,2184.207862,New York,Queens County,40.7770737,-73.7760771,4
2595000,3,4.0,2184.207862,New York County,New York,40.737769,-73.9843803,5
595000,1,1.0,700.0,New York County,New York,40.754338,-73.964711,2
7495000,6,4.0,2184.207862,New York County,New York,40.775111,-73.958515,5
3900000,5,6.0,7723.0,New York,Queens County,40.7924353,-73.8258362,5
1578000,5,3.0,2152.0,New York,Queens County,40.7346802,-73.7905086,4
775000,4,2.0,2184.207862,New York,Queens County,40.656902,-73.7523889,3
2795000,2,2.0,965.0,United States,New York,40.735321,-73.9941315,5
4050000,4,3.0,2184.207862,New York County,New York,40.7822029,-73.959633,5
1025000,1,1.0,787.0,New York County,New York,40.7188873,-73.9873574,4
1375000,14,8.0,6000.0,New York,Bronx County,40.8485623,-73.8574586,4
1199000,4,1.0,1840.0,New York,Kings County,40.6165131,-74.0045846,4
575000,1,1.0,850.0,New York County,New York,40.7630774,-73.9685002,2
549990,3,2.0,2184.207862,New York,Richmond County,40.5610279,-74.1050355,2
978000,3,2.0,2184.207862,New York,Queens County,40.7337126,-73.7765367,3
249000,2,1.0,900.0,Bronx County,The Bronx,40.9035132,-73.9002037,1
249900,2,2.0,800.0,New York,Richmond County,40.6189484,-74.1071576,1
615000,3,2.0,1165.0,Brooklyn,Coney Island,40.5755355,-73.9735905,2
1999000,5,4.0,2000.0,New York,Queens County,40.7518706,-73.8922741,5
142500,3,1.0,2184.207862,Queens County,Queens,40.7048447,-73.8022389,1
2498000,6,6.0,3184.0,New York,Queens County,40.7644884,-73.7660572,5
640000,3,2.0,1224.0,New York,Bronx County,40.8729069,-73.8596638,2
999000,7,4.0,2000.0,New York,Kings County,40.58955,-73.9824749,4
438000,1,1.0,2184.207862,New York County,New York,40.7228235,-73.98509,2
599000,2,2.0,2184.207862,Queens County,Queens,40.7230099,-73.84699,2
958000,3,2.0,2259.0,New York,Richmond County,40.5292852,-74.1685622,3
25000000,6,8.0,2184.207862,New York,New York County,40.782683,-73.9586904,5
4695000,3,4.0,2600.0,New York County,New York,40.7824395,-73.9561648,5
1599000,2,2.0,1094.0,New York County,New York,40.7592821,-73.9707592,4
599000,1,1.0,780.0,Brooklyn,Fort Hamilton,40.6230753,-74.0403471,2
395000,3,1.0,2184.207862,New York County,New York,40.7772322,-73.9435595,1
3100000,2,2.0,2184.207862,New York County,New York,40.7857788,-73.9693433,5
669000,5,2.0,1893.0,New York,Queens County,40.5967151,-73.7696424,2
749000,3,2.0,1600.0,New York,Bronx County,40.8544909,-73.8490394,3
775000,3,1.0,1696.0,New York,Bronx County,40.8377397,-73.8241472,3
565000,2,1.0,2184.207862,Kings County,Brooklyn,40.7108846,-73.9496434,2
565000,4,1.0,1024.0,New York County,New York,40.807789,-73.938228,2
11500000,6,7.0,4908.0,New York County,New York,40.7518261,-74.002774,5
499000,5,2.0,1760.0,New York,Bronx County,40.8663864,-73.8878945,2
2465000,2,2.0,1400.0,New York County,New York,40.7873301,-73.9797201,5
1695000,5,2.0,2250.0,New York,Kings County,40.686947,-73.9261885,4
6975000,2,2.0,3050.0,New York County,New York,40.7265669,-73.9967609,5
199000,2,1.0,2184.207862,Queens County,Queens,40.7092156,-73.7912209,1
848880,1,1.0,713.0,New York County,New York,40.7496366,-73.9825832,3
580000,1,1.0,2184.207862,New York County,New York,40.7657861,-73.9842196,2
1749900,5,4.0,3740.0,New York,New York County,40.824015,-73.9502067,4
1399999,4,4.0,2776.0,New York,Richmond County,40.5365656,-74.1839422,4
399000,2,1.0,2184.207862,New York County,New York,40.7631466,-73.9622114,1
2299000,7,6.0,2184.207862,New York,New York County,40.8066101,-73.9390361,5
289000,1,1.0,666.0,Kings County,Brooklyn,40.6541622,-73.8846778,1
699000,2,2.0,1400.0,Queens County,Queens,40.7216499,-73.84119,3
529000,3,2.0,1150.0,New York,Richmond County,40.635324,-74.133679,2
334999,1,2.0,1059.0,New York,Richmond County,40.560143,-74.1854357,1
399999,2,1.0,2184.207862,New York,Queens County,40.5853532,-73.8227113,1
10950000,8,8.0,9555.0,New York,New York County,40.7826176,-73.9820502,5
25000000,5,6.0,4089.0,New York County,New York,40.7481933,-74.006941,5
879000,4,2.0,1824.0,New York,Richmond County,40.5452993,-74.1492507,3
698000,1,1.0,2184.207862,New York County,New York,40.8162042,-73.9383242,3
5495000,5,4.0,4014.0,New York County,New York,40.7141198,-74.0066281,5
599000,2,3.0,2184.207862,New York County,New York,40.768983,-73.987526,2
550000,2,1.0,1069.0,Queens County,Queens,40.7192373,-73.846265,2
849000,1,1.0,2184.207862,New York County,New York,40.7802357,-73.9846328,3
1099000,3,2.0,1472.0,New York,Kings County,40.6193503,-74.0388023,4
255500,1,1.0,950.0,Richmond County,Staten Island,40.6077498,-74.0743086,1
470000,2,1.0,2184.207862,New York County,New York,40.8640024,-73.9231918,2
999999,3,2.0,2184.207862,New York,Queens County,40.7392278,-73.8677036,4
899999,3,3.0,1750.0,Queens County,Queens,40.7654814,-73.8178731,3
1225000,4,2.0,1960.0,New York,Queens County,40.7684802,-73.7666662,4
1399000,3,4.0,1993.0,Queens County,Queens,40.7566899,-73.72075,4
619000,2,2.0,1200.0,Kings County,Brooklyn,40.5768871,-73.9542132,2
1775000,4,4.0,2078.0,New York,Kings County,40.6473249,-73.9484704,4
425000,3,1.0,2184.207862,New York County,New York,40.7330596,-73.9959886,2
358000,2,1.0,2184.207862,Queens County,Queens,40.7855174,-73.7797613,1
875000,3,2.0,1437.0,New York County,New York,40.8539526,-73.9345678,3
4800000,6,2.3738608579684373,3958.0,New York,Kings County,40.6178184,-74.0151165,5
1099000,3,2.0,1092.0,New York,Richmond County,40.6038744,-74.0739123,4
848000,5,2.0,2184.207862,New York,Queens County,40.5939687,-73.7588867,3
625000,1,1.0,2184.207862,New York County,New York,40.7854218,-73.9544887,2
300000,1,1.0,2184.207862,New York County,New York,40.7719231,-73.955157,1
825000,2,1.0,800.0,Kings County,Brooklyn,40.660279,-73.978949,3
995000,7,5.0,2184.207862,New York,Queens County,40.6642913,-73.8554975,3
4250000,3,4.0,3376.0,Kings County,Brooklyn,40.6781953,-73.9702616,5
150000,3,1.0,2184.207862,Queens County,Queens,40.731183,-73.857622,1
970000,3,2.0,2184.207862,New York,Queens County,40.764944,-73.738236,3
4895000,4,4.0,3622.0,New York,New York County,40.7151591,-74.006685,5
1399000,4,2.0,1700.0,New York,Kings County,40.6745279,-73.9243055,4
725000,2,2.0,988.0,New York,Richmond County,40.5821761,-74.1078688,3
599999,3,2.0,1340.0,New York,Kings County,40.6677486,-73.9134481,2
270000,4,2.0,2000.0,New York,Bronx County,40.8550515,-73.8852304,1
125000,1,1.0,728.0,Bronx County,The Bronx,40.8560699,-73.8688751,1
1250000,1,1.0,855.0,New York County,New York,40.7791164,-73.9482901,4
378000,2,1.0,2184.207862,Queens County,Queens,40.7341999,-73.81974,1
5900000,7,8.0,10100.0,New York,Bronx County,40.897896,-73.903306,5
495000,2,1.0,766.0,New York County,New York,40.8525968,-73.9352912,2
649000,3,2.0,2000.0,New York,Queens County,40.6995553,-73.7527095,2
499000,2,2.0,1350.0,New York,Bronx County,40.8978428,-73.8633611,2
995000,2,2.0,1015.0,New York County,New York,40.8030984,-73.9559736,3
699000,4,3.0,1591.0,New York,Queens County,40.6847504,-73.8027331,3
130000,3,1.0,2184.207862,Queens County,Queens,40.7104509,-73.7982064,1
160000,2,1.0,900.0,New York,Richmond County,40.6281757,-74.1797234,1
749000,3,2.0,1332.0,New York,Richmond County,40.6333903,-74.0969828,3
1775000,2,2.0,2184.207862,New York County,New York,40.7787812,-73.9837783,4
2000000,4,4.0,3000.0,New York County,New York,40.7573479,-73.9614914,5
499000,3,2.0,1445.0,United States,New York,40.6365321,-74.1218622,2
105000,3,1.0,656.0,Bronx County,The Bronx,40.8560699,-73.8688751,1
485000,3,1.0,525.0,New York County,New York,40.7392184,-73.9805521,2
5100000,2,2.0,1676.0,New York County,New York,40.7691094,-73.98162,5
285000,3,1.0,2184.207862,New York County,New York,40.7772709,-73.9477614,1
695000,2,2.0,2184.207862,Queens County,Queens,40.7507718,-73.8890157,2
1200000,7,2.3738608579684373,2184.207862,New York,Kings County,40.6243164,-73.9136042,4
925000,2,2.0,787.0,Queens County,Queens,40.7078968,-73.9105088,3
309000,2,1.0,862.0,Bronx County,The Bronx,40.8385018,-73.86211,1
325000,3,1.0,1200.0,Kings County,Brooklyn,40.590397,-73.935927,1
405000,3,1.0,550.0,New York County,New York,40.7740666,-73.9522989,1
1599000,6,4.0,3690.0,New York,Queens County,40.7552678,-73.8822127,4
480000,3,2.0,2184.207862,Bronx County,The Bronx,40.8890266,-73.9131785,2
375000,1,1.0,2184.207862,Queens County,Queens,40.7467824,-73.9119505,1
2600000,5,5.0,4057.0,New York,Kings County,40.6846326,-73.9660028,5
889000,3,2.0,2184.207862,New York,Queens County,40.7631381,-73.8622145,3
520000,4,2.0,1701.0,New York,Kings County,40.6781418,-73.9250576,2
1998000,6,3.0,3192.0,New York,Kings County,40.631406,-74.0193512,5
259000,3,2.0,1089.0,New York,Bronx County,40.8246371,-73.8072061,1
995000,2,2.0,1030.0,Kings County,Brooklyn,40.6655513,-73.9922171,3
2000000,3,2.0,1800.0,New York County,New York,40.7737882,-73.9551436,5
2995000,4,3.0,2135.0,New York County,New York,40.802892,-73.957154,5
13500000,5,7.0,2184.207862,New York,New York County,40.7323524,-73.9993358,5
998000,4,4.0,2000.0,New York,Richmond County,40.515251,-74.235145,4
2449000,3,2.0,1744.0,New York County,New York,40.7735704,-73.9461541,5
3225,3,1.0,2184.207862,New York County,New York,40.8434062,-73.9407947,1
329000,2,1.0,850.0,United States,New York,40.8223617,-73.8072499,1
899999,8,4.0,2184.207862,New York,Kings County,40.6531909,-73.9453969,3
1125000,3,1.0,2184.207862,New York County,New York,40.7240197,-73.9912901,4
1699000,9,5.0,5500.0,New York,Bronx County,40.8754624,-73.8807502,4
15850000,5,6.0,2184.207862,New York,New York County,40.7857744,-73.9562222,5
499000,3,2.0,1200.0,Bronx County,The Bronx,40.831991,-73.919124,2
640000,1,1.0,1022.0,Kings County,Brooklyn,40.6275896,-74.0016198,2
225000,3,1.0,2184.207862,New York County,New York,40.7992319,-73.9526079,1
149999,1,1.0,694.0,Bronx County,The Bronx,40.9049984,-73.9065719,1
729000,2,1.0,1100.0,New York,Richmond County,40.5343207,-74.1998415,3
269000,3,1.0,485.0,Kings County,Brooklyn,40.590145,-73.9499887,1
280000,3,1.0,2184.207862,New York County,New York,40.7737792,-73.9495867,1
799000,4,2.0,1560.0,New York,Richmond County,40.5642806,-74.1530498,3
795000,3,4.0,1171.0,New York,Bronx County,40.8809803,-73.9074446,3
1900000,6,4.0,2000.0,New York,Kings County,40.6371891,-74.0089766,5
875000,9,6.0,5712.0,Kings County,Brooklyn,40.6488068,-73.9293919,3
6700000,3,2.3738608579684373,2184.207862,New York,Richmond County,40.626225,-74.0745645,5
349000,2,1.0,2184.207862,Queens County,Queens,40.7050355,-73.8241699,1
850000,3,2.0,1696.0,New York,Richmond County,40.5870716,-74.0944361,3
769000,3,2.0,1170.0,New York,Richmond County,40.6222601,-74.1349837,3
599000,4,2.0,1500.0,New York,Bronx County,40.8972473,-73.868898,2
1900000,2,2.0,1035.0,New York County,New York,40.7642638,-73.9626394,5
360000,2,1.0,2184.207862,New York County,New York,40.8165004,-73.9411037,1
750000,1,1.0,943.0,Kings County,Brooklyn,40.6870254,-74.0004951,3
289000,3,1.0,2184.207862,Bronx County,The Bronx,40.8563536,-73.865974,1
134500,3,1.0,503.0,Bronx County,The Bronx,40.8789773,-73.916004,1
324000,1,1.0,2184.207862,New York,Queens County,40.7512505,-73.8814433,1
7500000,4,2.0,4250.0,New York,New York County,40.77551,-73.957627,5
749000,4,3.0,2150.0,New York,Richmond County,40.6278109,-74.146957,3
4500000,1,2.3738608579684373,5400.0,New York,Kings County,40.7248276,-73.9446616,5
314000,1,1.0,875.0,Kings County,Brooklyn,40.60714,-73.985744,1
388000,3,1.0,2184.207862,New York County,New York,40.7162732,-73.9849864,1
639000,3,1.0,1100.0,Queens County,Queens,40.7586944,-73.9049161,2
495000,2,2.0,953.0,New York,Richmond County,40.6233738,-74.1599502,2
1280000,7,5.0,2460.0,New York,Queens County,40.688312,-73.856322,4
700000,4,2.0,2266.0,New York,Kings County,40.6430292,-73.9248566,3
950000,1,1.0,2184.207862,New York,Manhattan,40.7727634,-73.9809139,3
775000,1,1.0,2184.207862,New York County,New York,40.7845412,-73.981249,3
780000,3,3.0,1344.0,New York,Queens County,40.6891418,-73.8510191,3
149000,1,1.0,2184.207862,Queens County,Queens,40.7581299,-73.8569399,1
290000,1,1.0,2184.207862,New York,Queens County,40.7255887,-73.8589005,1
999000,3,2.0,2184.207862,New York County,New York,40.7982086,-73.9680164,4
979000,3,2.0,2184.207862,New York,Queens County,40.7295006,-73.9014268,3
5995000,6,4.0,4000.0,New York,Kings County,40.6868209,-73.9988226,5
650000,3,2.0,1912.0,New York,Bronx County,40.8697126,-73.8565137,2
2100000,3,3.0,1968.0,New York County,New York,40.7989206,-73.9723967,5
450000,3,2.3738608579684373,2184.207862,New York,Bronx County,40.89582,-73.9110766,2
649000,1,1.0,2184.207862,New York County,New York,40.8121684,-73.9523535,2
